WalletAddress,Points,Rank,Reward,TradeCount,TradeVolume,CCCount
0x0B33CDA1D72F87c302490D8Fb8Fb65aBeFb90E7d,1,186,3.6,0,0,1
0x0B601359f94f9b543270b523b7ADa39c07624629,1,186,3.6,0,0,1
0x0B6C7B4974B96EaF3652fAe7bbc26995AbeF803a,1,186,3.6,0,0,1
0x0B7Cf8D427b907D64CfA66Ad1366B8BEB18b10a6,1,186,3.6,0,0,1
0x0BB5E69A9df1516b4eB51EC12B49C4AfC8D36a8F,1,186,3.6,0,0,1
0x0Bd584D97Ac6Ac9Ff5Db125A0B586258cCc3196A,1,186,3.6,0,0,1
0x0Bd88850ad35456Ba9F42262cd70b4376e44aF70,1,186,3.6,0,0,1
0x0Bf207e2E6e9D8d63528A582D9f014520cB3Fcc1,1,186,3.6,0,0,1
0x0C11EBf9c4D8BB54fa0406Ddf4F8d6F647af51ff,1,186,3.6,0,0,1
0x0C29a6C488D235b56760A936d70469032d74dA04,1,186,3.6,0,0,1
0x0C3923419444A02e9fa9B1345F9E9f07F0413707,1,186,3.6,0,0,1
0x0C443513FDE1C98645C11Ac5d541E023053102DA,1,186,3.6,0,0,1
0x0C4cc494Cf53B3e2D27B3E76A8400751C16AD3d3,1,186,3.6,0,0,1
0x0C6436E766ea67984cEBc4de88BDe995f2d258E9,1,186,3.6,0,0,1
0x0C65d4284d913ff2E0BEBF72A79FB1DF652F02A8,1,186,3.6,0,0,1
0x0C895796269c5600A9E63BE773A037D6B73485B1,1,186,3.6,0,0,1
0x0CDE5d22164A9d283519137DA534B9307AFB49A8,1,186,3.6,0,0,1
0x0Cb928F0C0e9cBa7e147Af8e366EAE0aF0295308,1,186,3.6,0,0,1
0x0Cb989CAB668173dfB7d373c59eaF4D5996A80Ba,1,186,3.6,0,0,1
0x0CbEa29a003B4fBe72123FBE8DdcAa30e0a07973,1,186,3.6,0,0,1
0x0Cd1CA740C162ce7DB9dEd006dD5e04F1768E4F6,1,186,3.6,0,0,1
0x0D17b29A09476081aABdD72CfcCe4F0c163cCd5a,1,186,3.6,0,0,1
0xEE47B6474647B846e193B2608be0D4C204Fa4206,1,186,3.6,0,0,1
0xEEce1CC36A5F7A8bbb41a03Db06aa218f8E6aA98,1,186,3.6,0,0,1
0xEF01EDA93d25FBE6Ca2803d9625d83cB7cd1BfD3,1,186,3.6,0,0,1
0xEFf30f205501279A488DB37bbBD4e0E773Bc4d1d,1,186,3.6,0,0,1
0xEa2c1b5b421296a86B2d3a7aA07402f4C7667626,1,186,3.6,0,0,1
0xEa311A6f3d2F08D6C3e7670CED85Ac022bEb313C,1,186,3.6,0,0,1
0xEaB27D920a6f166c198c1d86e21CD92C6727069d,1,186,3.6,0,0,1
0xEaE2C031137D1DbdbE1D98a78D018468be7d1B20,1,186,3.6,0,0,1
0xEb172F45258A7011dE18B3e7701528C38515b93f,1,186,3.6,0,0,1
0xEb5b31AD3A0C2D923Db77531b7413fDD61ea4e13,1,186,3.6,0,0,1
0xEb7FD448C47DfCCE43927c4E3cAbE8dc4fE2e9Ea,1,186,3.6,0,0,1
0xEb82897e96605CCC95034547Be5B91A09F380a51,1,186,3.6,0,0,1
0xEc0B6B6dfd58ba955Fa1BfE2C531fCC09eA531dF,1,186,3.6,0,0,1
0xEc8Ccf11eB3681A2aB0FC70306bf0C983e4da531,1,186,3.6,0,0,1
0xEc9bF9FbD912A1469D180B9bce56254d44E8Ae4A,1,186,3.6,0,0,1
0xEd82aC524183d3FdF164408D0f6CADE460109Ca1,1,186,3.6,0,0,1
0xEdDc39e55F9A5D6BD998af0E9f8564D93D51dc6f,1,186,3.6,0,0,1
0xEdE09d0d74417364Ced3dee9FdE539d206278570,1,186,3.6,0,0,1
0xEe26Afd50E8c87f8adcb2A22bBA753166FA9Ded4,1,186,3.6,0,0,1
0xEe4bCB43277A03Dfbd1e6c01FA786AF7073eE4Df,1,186,3.6,0,0,1
0xEe85E456Ebc16f29B49c1799529Eb88249f39369,1,186,3.6,0,0,1
0xEeA409bFf755b922c02347D57d2437E4B04DD501,1,186,3.6,0,0,1
0xEf577B4632e7B1b1128c86C766c60A00daCcD214,1,186,3.6,0,0,1
0xEf6A083fB1943C65DD6C1Ba563786a4aF464f556,1,186,3.6,0,0,1
0xEf7c3eDDFE01CDeae96663f87Da3f6F4670765E4,1,186,3.6,0,0,1
0xEf85fe0B55087eD087F9443ED063A4d6029b538C,1,186,3.6,0,0,1
0xEf9D377baD0303ea09aF91C8F45594CFAE22C16c,1,186,3.6,0,0,1
0xEfde333b7fa7b2e478f514e7D5A453Eb56a4F4b4,1,186,3.6,0,0,1
0xF0228c136E6913826f25FF742bE61E10260e0032,1,186,3.6,0,0,1
0xF04139A1a04dEE70E2A2B35D2A33A4C784F4a936,1,186,3.6,0,0,1
0xF095A307c411B9606F63C79997Ff413514d4a2Df,1,186,3.6,0,0,1
0xF0EfF10eda6719f2AC291C9EA2057C099ACD6028,1,186,3.6,0,0,1
0xF0eC2d63a2Fd7014Eb222888A0D8f02AA7098639,1,186,3.6,0,0,1
0xF14AA0082E8179A5085e652C9a9B5039E4DbaC0b,1,186,3.6,0,0,1
0xF14FDD231DD8c98Fd09db5D02bDBa6912a1bC15d,1,186,3.6,0,0,1
0xF16774F42Be310395EA535536019d10f07cb8205,1,186,3.6,0,0,1
0xF1677a0F967765e3eA8c138d380398A973B6a180,1,186,3.6,0,0,1
0xF1736da62d1c2ef2582bF6d4A98bbf412e6DCe52,1,186,3.6,0,0,1
0xF1CC12E1D04f68d46841387C3752ce0c75aDDB47,1,186,3.6,0,0,1
0xF1DDf5C7a017834a86D2CB078867B8a7915FD7aC,1,186,3.6,0,0,1
0xF1bf9A79B86685d556966BC03D071358E4Cdd1dF,1,186,3.6,0,0,1
0xF21AF5383a4D8794D9c926bBaB9961b2135F9B55,1,186,3.6,0,0,1
0xF24F38e8D38091b0A3c2b0eA088569cd0c3fbE3c,1,186,3.6,0,0,1
0xF26d32677F580E4D5ba838C8Bf1d2eF23B023694,1,186,3.6,0,0,1
0xF28E1b85727c3C04FA906dbe038A19013F164C17,1,186,3.6,0,0,1
0xF2B33c7e06156f617Ce07155d5541700de590a16,1,186,3.6,0,0,1
0xF2FBc2D63b8e403303478177A05Ce735Efa95BF3,1,186,3.6,0,0,1
0xF2eE63a72ba6412dB6562331E4081ed291E869b8,1,186,3.6,0,0,1
0xF30C1820992688646F7939357AEE86145DAC0b9E,1,186,3.6,0,0,1
0xF34dBD5394de996868dAA230B06b6cc22D6F5240,1,186,3.6,0,0,1
0xF393098dE531d129ab7Ee3329B5Ff6FB475eda82,1,186,3.6,0,0,1
0xF39fda710c8FA250913eCA54882f0D6F9d3F9c53,1,186,3.6,0,0,1
0xF3Ce462Cb45bAEb105CbF0B72c17AF470b18b3Ca,1,186,3.6,0,0,1
0xF3e450fC85a4B81cBEc3516fc03CaA347035FDd2,1,186,3.6,0,0,1
0xF3e629511a58E8d37560ffd388382e75F002cfeb,1,186,3.6,0,0,1
0xF4153e5e2a63bd08E0B88622808560cFD86337D1,1,186,3.6,0,0,1
0xF41C567598428F6C0158527F8aA44A19420dF718,1,186,3.6,0,0,1
0xF494c792d2B3947F26D52fB1D32A740C14cCEf06,1,186,3.6,0,0,1
0xF4ff8742D6Cc264415AFD20ff105782B6Aa85888,1,186,3.6,0,0,1
0xF52572f948a0E9221852b3677DEA4EB6fdd2F421,1,186,3.6,0,0,1
0xF52A5113BC4381E8478ed018611e8Ea2379BE1E3,1,186,3.6,0,0,1
0xF53c83DF6729393A55A5Fb25E006C9B95Daf6Fa6,1,186,3.6,0,0,1
0xF562163FAAa87774870FaEC2256Fdcb963168EA8,1,186,3.6,0,0,1
0xF57390287A4aA139eBeCcD5601be93Fb5A9e8E95,1,186,3.6,0,0,1
0xF5A68447406501Da0f76b5F2d5ca3254C3B5954C,1,186,3.6,0,0,1
0xF5c4036D94Af4B68469C397f9D5Ef2fF4877CD6D,1,186,3.6,0,0,1
0xF5d201F0a9e7e2883B8a40A298F7003bf9Ce0109,1,186,3.6,0,0,1
0xF60F818d2e1Ed768A79a8131f492a4078abA983C,1,186,3.6,0,0,1
0xF60dE16B9396a7C7EB856B9bDC2478d8087a0Bd2,1,186,3.6,0,0,1
0xF615b1fD59C4D0021B4F6F97bffE418469A0A980,1,186,3.6,0,0,1
0xF6a4bEA163c32Cb37d11B96946a01C7969c75612,1,186,3.6,0,0,1
0xF6dEe011b9a0EfF821159F07dbD802AF60160472,1,186,3.6,0,0,1
0xF6f4D7C2F95a834Cd51d70A12f75285Da76fA008,1,186,3.6,0,0,1
0xF711D4E0706b205BfEcB54Cf3A74c8d74798DEb0,1,186,3.6,0,0,1
0xF71a2C81475fB90bB60832e71d2004bbB24Cc2Fe,1,186,3.6,0,0,1
0xF742c82Bf79248D37396bf581f05315Fa01c6F41,1,186,3.6,0,0,1
0xF77B7d8e96e8800676FFdEB0BdC2A46e906f47b2,1,186,3.6,0,0,1
0xF78b404c21dcB8900917F91a3029EcC64894E31D,1,186,3.6,0,0,1
0xF7AF9a2b4Dc9CAae3C54e2583A3D516Aa82C32A2,1,186,3.6,0,0,1
0xF831e3fC7d9639B483261FB7E3a09a90776BB999,1,186,3.6,0,0,1
0xF85e7428d9cf45d5c803bdD865DeBFfFf031e937,1,186,3.6,0,0,1
0xF866313a5896E1f189375Ab8B9CB4bb05d9f7863,1,186,3.6,0,0,1
0xF867aa8A7E1F17BF9F8D4d631Cdb7Bbe2cDFB17D,1,186,3.6,0,0,1
0xF899b3AAB12d09f75A35da141d47111d9114D1ca,1,186,3.6,0,0,1
0xF8a37F3a287464DD6C22100B102cB5a2a1150337,1,186,3.6,0,0,1
0xF8cAbD8BBE8aC6CBd25518e87348496cD5148f9b,1,186,3.6,0,0,1
0xF900D2194638801Aa0EE4186b1B0aEa0e4042489,1,186,3.6,0,0,1
0xF90386049C10348eFAF40e038772C429C58b77ac,1,186,3.6,0,0,1
0xF92351CAe0aA66129fec95Df57A117D74031f8E1,1,186,3.6,0,0,1
0xF95873605B747BD8a87BE131c69bC4EB17508725,1,186,3.6,0,0,1
0xF9A50E7F15De4Dac8E843E49a15fEff238840B0f,1,186,3.6,0,0,1
0xF9b99e96967C4b7a16e2542eEBEcd10e728A211E,1,186,3.6,0,0,1
0xF9c53a5964536AEe22A95cf8D35692f8978E8796,1,186,3.6,0,0,1
0xF9dDa3cCC6a2bf52C2e518c0F4fEb88Ae4B30b2b,1,186,3.6,0,0,1
0xF9fBc14F6Ef03Fcad39974B5b5Cf86F69A9d4f5d,1,186,3.6,0,0,1
0xFA0E62bfF195220e129Ac56ba739aA84500D2BAB,1,186,3.6,0,0,1
0xFA0cB09fd4EAa1875270a21212694bd6Ca562cda,1,186,3.6,0,0,1
0xFA1Ae0246d6d567e0d7e546814297d763f40969C,1,186,3.6,0,0,1
0xFA28B7A84c6d2C57C1F162cE1d37E6E38E7D61d6,1,186,3.6,0,0,1
0xFA566E5672b7B338496774257cF3CCf2C239D00e,1,186,3.6,0,0,1
0xFAd518e9Ab278407866E46F5b9E85E0798De348D,1,186,3.6,0,0,1
0xFAf85935021Dd36CEBc9Abf88461d8D5cC21e074,1,186,3.6,0,0,1
0xFB05E3C5B45743CD2552D71EB0Baf932D0c20C3a,1,186,3.6,0,0,1
0xFB3d423e23A5B03D16bD8D2B3bdA44021D346B05,1,186,3.6,0,0,1
0xFB6771bd867A11E0d4B85cb88E1fB13983b65Eb7,1,186,3.6,0,0,1
0xFC062c2D266Fc15B884056c045525d28f63423F3,1,186,3.6,0,0,1
0xFC856422dFd4D2E8120e767ea159DA06f121DCb0,1,186,3.6,0,0,1
0xFC9F15892EF1764caa72b34bb06C0C05CA4D58c2,1,186,3.6,0,0,1
0xFCC5a3c1A4BF54Ae862D1373aA20c0dF34EF6d33,1,186,3.6,0,0,1
0xFD09C7A45e5c8a751781FC19A70154789b833C04,1,186,3.6,0,0,1
0xFD71475Eab1efb75bac31355EACD3deaC25fCa26,1,186,3.6,0,0,1
0xFD9d6695307270a22eB97678f58FaE936510d173,1,186,3.6,0,0,1
0xFDc61d7754cb8C8e0BaC40cfE03684a4b2f9A4EF,1,186,3.6,0,0,1
0xFE35c6605D507Ed727f05Dd372Ca67794F5359E5,1,186,3.6,0,0,1
0xFE3bD02417C2713B5544aC22B286f176C1A2d604,1,186,3.6,0,0,1
0xFE68838941A3B496fb35476c2457d74b44C822eD,1,186,3.6,0,0,1
0xFEE1Fd39946a83ee21d817642377e57CE3214AAC,1,186,3.6,0,0,1
0xFEE2EFFbC0Db55c96B0628ABdBBA707f28bc79A3,1,186,3.6,0,0,1
0xFEaD1D789ABc2dBc73F7f9cfE3b8601E6F52e864,1,186,3.6,0,0,1
0xFF1bed564C95F4b5d3a63eE01D7e79C1f9AC1963,1,186,3.6,0,0,1
0xFF46307d455C226C498d66Ac62c2092c1Eeb55C9,1,186,3.6,0,0,1
0xFFFbB40B70d699dbBF8cF07D0Ee49588d690fc92,1,186,3.6,0,0,1
0xFFf3a55c07562F2ba91028977cb327E656cdb905,1,186,3.6,0,0,1
0xFa4215aE3d3c414da86c1301C239B03410e3eEe6,1,186,3.6,0,0,1
0xFa4C4131d21578BABa112b284ae7D8eE61A8Cd6b,1,186,3.6,0,0,1
0xFa53A35dF77205B6faBb889c9dc4b9fFe87A4649,1,186,3.6,0,0,1
0xFaf49a58C6F1845C71CB32d2e53558a157769Bbc,1,186,3.6,0,0,1
0xFb6ED8c3883AfA9572022EEC792b25d25609b4f6,1,186,3.6,0,0,1
0xFb7e8F54469362EF0179E2699e3370c219dAbe44,1,186,3.6,0,0,1
0xFc4B99d783Cf82827aD49Ee28856F2Ee60889991,1,186,3.6,0,0,1
0xFc50Fa3211C26EF6B6770cde45B3BbA3416BC7dA,1,186,3.6,0,0,1
0xFdfb56d71B336a6Cd115460924C1C100D09b623F,1,186,3.6,0,0,1
0xFe1028e2Df7AC7Fa532e40130A86688141Bfa82B,1,186,3.6,0,0,1
0xFe27BbbDFa625f0fde90F7Ae4C1bb5b47eDc2937,1,186,3.6,0,0,1
0xFea0eE1CcC7B28947Aae99667E59437C9a31c323,1,186,3.6,0,0,1
0xFed7dB5Bfb3b21aB95B60C2f24C43B8e624885E1,1,186,3.6,0,0,1
0xFf69cC8eE5D919B4c5A2b79A67176Ec717e18987,1,186,3.6,0,0,1
0xFf74830CCeC4c0886bCFe4Af164273a35E292b0d,1,186,3.6,0,0,1
0xFf8eA889d67781d2459Aa749d57b5725B57EE9A5,1,186,3.6,0,0,1
0xFfE721324da918d8D22e384E1c536A3928682662,1,186,3.6,0,0,1
0xFfde8b2947857a2207955734ad6dB759027082dd,1,186,3.6,0,0,1
0xa0209C2e3cf0F5c65243716a0849aACaB7BBCA26,1,186,3.6,0,0,1
0xa027045C66FE86c2fDbBE71F983624c9Ce825F13,1,186,3.6,0,0,1
0xa0299A0890c98363b87D02776c742A0CCb649857,1,186,3.6,0,0,1
0xa02f93Eca1ec37900984c2D6e28919B19b2a2529,1,186,3.6,0,0,1
0xa0936Ed7a9A9E5Be0cf389E2D3E6780DD013D722,1,186,3.6,0,0,1
0xa0EF05eC6b36e81cd5ecdA118062283b608AA301,1,186,3.6,0,0,1
0xa0Eaa76E1E93422280B0885506c1F63d386B4985,1,186,3.6,0,0,1
0xa0cbc238d113E8d55fD99FBa11f1cC9bfc46f33C,1,186,3.6,0,0,1
0xa109472AdA8b25B7568254382AFe1480E94A6CBD,1,186,3.6,0,0,1
0xa113FA17207D35BcD0701013dAf9112F54BE02B4,1,186,3.6,0,0,1
0xa13F3C2087ae2cE0f675759ea9dAe93548B9F9e6,1,186,3.6,0,0,1
0xa13aBbF8207007c568EC66C4e74dfC5e020E2056,1,186,3.6,0,0,1
0xa1864018d87240e8d07a87B273D8a1D7BCe70d0f,1,186,3.6,0,0,1
0xa18d47076B767C683AE30cDE9dFD0c1FCBBc61Da,1,186,3.6,0,0,1
0xa1996f105E2a217099A0ee2bd0EF0D210b41886D,1,186,3.6,0,0,1
0xa1BBA66E886Ff85a0b7877239a84887a875Af98E,1,186,3.6,0,0,1
0xa1Fc3C6548320a85363B85Daba2c278319C99DC6,1,186,3.6,0,0,1
0xa1aE3b95Bf88Dc920869ff5cdBD51B7f3283D574,1,186,3.6,0,0,1
0xa1c659486eD64dcD6e60D8c40C0EF8b578110327,1,186,3.6,0,0,1
0xa1d87992136089912fb76250F1c3D7094a295CE5,1,186,3.6,0,0,1
0xa2159655d4379a23D76D6166f9260fd1a2FAB498,1,186,3.6,0,0,1
0xa22C8f95D8Ba3052B14fA4039eb6491ca80E7A87,1,186,3.6,0,0,1
0xa23b0A386551872110FA4980a2D085B1D2A5Ead5,1,186,3.6,0,0,1
0xa266FEAA87E9f733b279E497A84F738352EE114A,1,186,3.6,0,0,1
0xa278735A450eE0cD0e2648525E3E81f47Efa1201,1,186,3.6,0,0,1
0xa2Ce2368d445DA9f5D6F5673a7aa5Cb7FB18F56d,1,186,3.6,0,0,1
0xa2e579b70750364d482B4f6078d90932246bEF48,1,186,3.6,0,0,1
0xa2f7260a9Fb4996A6E182642fA757e6e32F71520,1,186,3.6,0,0,1
0xa304bA6D9B09db9fC391C427E1105d3b08e549dd,1,186,3.6,0,0,1
0xa35B4E7bD444c71d4f1F21F4CA55a7b29e2C0F19,1,186,3.6,0,0,1
0xa37cfbB93c6A648d75246370227fA6b5F9753f91,1,186,3.6,0,0,1
0xa3C37eA337CF0EE8088198851fD89D985Bd63D27,1,186,3.6,0,0,1
0xa3CCd37174fe5de8d5306012006310B7C63D3E9a,1,186,3.6,0,0,1
0xa3F3CC816278b12ebcafd9C012b6b235c166B96B,1,186,3.6,0,0,1
0xa3ac5bBfcfBE005EFb09a3E43a5c1f9Ea009465a,1,186,3.6,0,0,1
0xa3d37f87B53fA387af451aCE019025b1e1D1Fe84,1,186,3.6,0,0,1
0xa452Eb847D886025Af1285A78d21a544CCB3155a,1,186,3.6,0,0,1
0xa494372bcdC498057E514620C4Be6466b76F25e1,1,186,3.6,0,0,1
0xa4EfAD9e4F12BcE72501637545F29e828A60cf5F,1,186,3.6,0,0,1
0xa4e3480819396A06c19AFf0E29687A9B26731615,1,186,3.6,0,0,1
0xa523093C435b83b7D1652b6474b46671bA311759,1,186,3.6,0,0,1
0xa53cA5BA6Db197dCd8a4e534947757062FcCC406,1,186,3.6,0,0,1
0xa53e1ea3a019a77fa7c0572A7Ca49Db55bFa6519,1,186,3.6,0,0,1
0xa544453B5D45532a8BE5d2339892Ceb73A64ed4F,1,186,3.6,0,0,1
0xa5485F0B7Ab74ffa6Ae71B3C31cb19b205601a17,1,186,3.6,0,0,1
0xa575e0173D58a542e6796E83cCF74b15a9DA1c43,1,186,3.6,0,0,1
0xa59848EC1746f60b9708ef5B155BA29546913f2e,1,186,3.6,0,0,1
0xa5B14cc65b710b10aa5A326fbEd4A7D9E911A856,1,186,3.6,0,0,1
0xa5C7f0355fE97CA81e78912f9B45c8193Aa838c4,1,186,3.6,0,0,1
0xa5E18F564f82d32722d5ca049F4E2aC86B0F98DF,1,186,3.6,0,0,1
0xa5fe3239EEB7AEA3ee052880adD53b71fbA4b8f5,1,186,3.6,0,0,1
0xa60B7EAF0fB64fAC001c23a8E51f982620482edb,1,186,3.6,0,0,1
0xa6256e8aca4051B57B095d5B3D51DF5c30057a55,1,186,3.6,0,0,1
0xa6Ce9Ead9fa716751e2F7A659C45D722Ee1B55D6,1,186,3.6,0,0,1
0xa6F6f3a83878b92Adc3a2b7e950E4a36572172d9,1,186,3.6,0,0,1
0xa70d2D4984bD50E340d7A5f30C69809ED51Bd6E4,1,186,3.6,0,0,1
0xa721060a882BAEcCe24a743d2e192eB91641199A,1,186,3.6,0,0,1
0xa733a3174D656a0d769ACf5d47DC6aFDd6cF4b37,1,186,3.6,0,0,1
0xa7582C1EC9340522B5F9DC809D5bd7aecd81783c,1,186,3.6,0,0,1
0xa788d3A1DF0237D91CE71D3734893454AB7E42F6,1,186,3.6,0,0,1
0xa79aEC92c92cD1dC79D5ED710175C5609C93D97d,1,186,3.6,0,0,1
0xa7Afe4FDA7d21d977cA4976e8480f515a653EAE9,1,186,3.6,0,0,1
0xa7B63e3f9c682733D612B34352EAd333C9f456d9,1,186,3.6,0,0,1
0xa7ae457961066A3E32298b815Cc2295Ee6d9D740,1,186,3.6,0,0,1
0xa80BB87aE2558F7489a7E0a32A408A704C0ac281,1,186,3.6,0,0,1
0xa830609208815631909A445848eb6fdE2a7bb348,1,186,3.6,0,0,1
0xa84b4bAfc863ef161B22858609fb5dB5c97e9332,1,186,3.6,0,0,1
0xa868191AaBC7E0724C63e8CDbEB84A915DfE2995,1,186,3.6,0,0,1
0xa8DA02f2667e07A4Ad5983f84FF7995671A28f5A,1,186,3.6,0,0,1
0xa8cD4271bff3F4bFfB20698B298545f417E0A66F,1,186,3.6,0,0,1
0xa8f3FFFAAEB0424Bdb478f7F21AB75026D9ec239,1,186,3.6,0,0,1
0xa956D84fAD7efFDC0Dde4FBB64EF8256B5703720,1,186,3.6,0,0,1
0xa97F7d1002FA43d930bd08C200C014bd39bCb51C,1,186,3.6,0,0,1
0xa9919175fac4C6cA357fc147F2F6b363bBA1AFB1,1,186,3.6,0,0,1
0xa9BA42B1e9Cb01f27B94827bCeEC8D1Bd9EA9731,1,186,3.6,0,0,1
0xa9DB425137132f34Ff3E1aBb7CE27a69D70f4c31,1,186,3.6,0,0,1
0xa9F7868f45bE462E9cb11704091efAd3C5Ab7b84,1,186,3.6,0,0,1
0xa9e08fa9e3363e17A917CAe7417CAC31Ab510D85,1,186,3.6,0,0,1
0xaA22a406c8c5fcEf7BF2cC29F77F30e2e93C6Dc4,1,186,3.6,0,0,1
0xaA6fCD94E0cea5724102c8887A7C27368cE9b2c4,1,186,3.6,0,0,1
0xaAB3B93b290A81A72a5F9185E4F8Ca66a6B7fC58,1,186,3.6,0,0,1
0xaB228f54CF5c023855A740D7d81536368386B285,1,186,3.6,0,0,1
0xaB6D7EE587bdBfD8F67dBF6A27F34B600d3D74E1,1,186,3.6,0,0,1
0xaC218065F5c2DffF83D87147911fC78356Bb3E35,1,186,3.6,0,0,1
0xaC82724c4Ba0152544366F5BFE0d4f8dDbBa9804,1,186,3.6,0,0,1
0xaD8b3A2D1E5c0aF1c431758bB4820Cb770C8f66d,1,186,3.6,0,0,1
0xaDFA5BA49BeD22BDD1D12A13b01f196Fb99B05E9,1,186,3.6,0,0,1
0xaDcB3052c0e1d45ACE0C89e12A27F50017ed35f4,1,186,3.6,0,0,1
0xaDe9c9c788cCEAd5025C3470eC8bA716D714AFb3,1,186,3.6,0,0,1
0xaE36399BBB5C0E6B43C513C2721F9DadD29c10Eb,1,186,3.6,0,0,1
0xaE6651676a9d9F11AB1342e63AAbf538A72F5adb,1,186,3.6,0,0,1
0xaEb5232608a58C58bAeb8844e619d622B99ce7E5,1,186,3.6,0,0,1
0xaF090792FED1F8927Dc6027e3bA66f3517CA6362,1,186,3.6,0,0,1
0xaF533229415359B21C23D80cd959e266D4a42779,1,186,3.6,0,0,1
0xaF57412158D3251B6154d5e8A72dd684B447128a,1,186,3.6,0,0,1
0xaF5971e53976c96018324259CfF2C07f8366d6E8,1,186,3.6,0,0,1
0xaF6bC2c3783BB203f45912b41E5AE23590925D0b,1,186,3.6,0,0,1
0xaa484e13e805a2EC91314eacb60E8316956c950C,1,186,3.6,0,0,1
0xaaA21200cCe4cb50dC36351C9979ab81A2820EDb,1,186,3.6,0,0,1
0xaaa133efE121a3d74307f89026c2873081F782cD,1,186,3.6,0,0,1
0xaab85cceB061f4f8f060D1cabAE7384b4f8CdB49,1,186,3.6,0,0,1
0xaae8050dB7F064b73C70d6A3CA096bd06CcBF30a,1,186,3.6,0,0,1
0xab50eF2d7a25f9e9E1A6f764bb90e3cbf1a14A7b,1,186,3.6,0,0,1
0xab6441edCa0E5e2952d14F016B1461180e79313E,1,186,3.6,0,0,1
0xacDc7440fe450d84e9114A01B2A5e749FD331dC1,1,186,3.6,0,0,1
0xaca78065097A45dF268432463fb02A341cdF0Fb0,1,186,3.6,0,0,1
0xad6738Df5ED545e221953da33BC7bbacca41a75F,1,186,3.6,0,0,1
0xadb7507849B7fA34EC9304259c6dECA62B426f35,1,186,3.6,0,0,1
0xae166881d9c556F0A30a878c441A3eDE095e1651,1,186,3.6,0,0,1
0xae3C04156E225BeA49E17940DbA5a881D3487d58,1,186,3.6,0,0,1
0xae96AF665A3B5f2B35761bb0536535D02Dd8bEB6,1,186,3.6,0,0,1
0xaf11C49d93DB75C8406A7d8B51330B4B903fF53C,1,186,3.6,0,0,1
0xaf2A72D7fc81aCF803E1A9c42669f3e4d1038876,1,186,3.6,0,0,1
0xaf382DDfEE59b0C787214D4a91a2e55c6247D633,1,186,3.6,0,0,1
0xaf4CccEada31Cee52aDa4506B235f072A991B9e8,1,186,3.6,0,0,1
0xafC9337157d1030A77606896633E6CBfc8009483,1,186,3.6,0,0,1
0xafd3d77225599781631407CfB11e2dc0b2Fa0eeE,1,186,3.6,0,0,1
0xaff4980237a4899F24A55462a05482617347f0c2,1,186,3.6,0,0,1
0xb0418E3c359808885b23d5C282E03315d3dF4E71,1,186,3.6,0,0,1
0xb06f29CEF42d306a4549d1b625Cb4eeD7a946ae7,1,186,3.6,0,0,1
0xb0D11D2Ea7D592Da31bfF46505a0709c93C0DF65,1,186,3.6,0,0,1
0xb0F529ACc15819555B4317aeE4DfA083AE3c322f,1,186,3.6,0,0,1
0xb0a78e9Ffff5AC0E419687b0144b33bce089e352,1,186,3.6,0,0,1
0xb0c3824989A51Ba628C96594E0b3460aB5CC6CC3,1,186,3.6,0,0,1
0xb1249618c59C55C725b88f7E83bF62444912f6a9,1,186,3.6,0,0,1
0xb195fDC65BEa66C95c15E120680155c4950A233e,1,186,3.6,0,0,1
0xb1DA5adaEdD70214baa338aA975Cd2283E9460cE,1,186,3.6,0,0,1
0xb1c5D9C526f246Ebb8F092066CC097a1F416f152,1,186,3.6,0,0,1
0xb2123Ee7CCbEAAa88c93A62D9326De67b125a09A,1,186,3.6,0,0,1
0xb2166a5B68AB540d9307e720D71A09efC8cC6465,1,186,3.6,0,0,1
0xb22D6c072af179A7D3e02fBd6Cc3A8Bc2d4782Ed,1,186,3.6,0,0,1
0xb268aF647DDc78112FafA3ddb9Cd1249b7f90184,1,186,3.6,0,0,1
0xb29F5e1689BD24Cf7a490F293406aE3E0f08185e,1,186,3.6,0,0,1
0xb29eA4d0b8FD311Cf7642a5Fb3C37358caCCEdf1,1,186,3.6,0,0,1
0xb2A5AD285f6F6272DD620ff505937cf003Edfc4C,1,186,3.6,0,0,1
0xb2Ba8FA5edBdbBff46f00e61cCf294CC742B7dDd,1,186,3.6,0,0,1
0xb304bF4761659AEE8436FD8449Cbf752547A5D79,1,186,3.6,0,0,1
0xb313a1370C07733C9Fe7AA6C319C5985005A5FD4,1,186,3.6,0,0,1
0xb314921C1Ac18D612743B67831E90c5e29C5ff6c,1,186,3.6,0,0,1
0xb31e44Db7be1F6003E6616a2798661ceb190Ae6e,1,186,3.6,0,0,1
0xb3291e19F2D796E01C97CE55d572B65BE88B131F,1,186,3.6,0,0,1
0xb3CDDd8098B1349De26acf8Daa55392BD0bcdf16,1,186,3.6,0,0,1
0xb3E7a954d3eef223260d4a4f6E378557C94025A8,1,186,3.6,0,0,1
0xb41Db5e9A8ab0c389591cCe0e838B9Dc7937b62A,1,186,3.6,0,0,1
0xb43De2093E3eBdCe760ddef07Dde9501097c7e93,1,186,3.6,0,0,1
0xb4409238DE24d5B2a4aCca610E7BCF1fc4664f09,1,186,3.6,0,0,1
0xb47067D57ce6831b1e0E0d6A9222a21738eb52fF,1,186,3.6,0,0,1
